turbineState,projectName,projectYear,projectTurbineNumber,projectCapacity,turbineManufacturer,turbineCapacity,long,lat
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.269394,43.851093
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.28009,43.909794
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.299095,43.88969
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.245293,43.866894
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.260391,43.882294
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.249596,43.863792
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.275993,43.896294
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.300591,43.918694
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.270592,43.865093
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.267296,43.890293
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.276398,43.861092
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.279297,43.864292
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.265198,43.904591
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.275391,43.869591
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.229591,43.863091
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.292297,43.918091
WI,Blue Sky - Green Field,2008,88,145.2,Vestas,1650,-88.245895,43.860592
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.372391,34.320793
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.336891,34.360992
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.346596,34.311993
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.37619,34.289993
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.384506,34.318878
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.355293,34.291393
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.345291,34.286896
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.360489,34.345295
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.37149,34.288795
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.390556,34.326389
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.375389,34.344894
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.321793,34.324093
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.315689,34.327694
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.349289,34.287495
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.387535,34.316532
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.449989,34.252995
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.356392,34.337395
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.395088,34.296795
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.338493,34.357395
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.390892,34.286694
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.353394,34.349396
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.349594,34.350193
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.363396,34.307594
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.352196,34.338696
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.346191,34.352795
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.395294,34.285892
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.364792,34.289993
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.378792,34.298294
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.374794,34.298695
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.386688,34.327194
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.43589,34.258194
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.390388,34.297993
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.414093,34.284294
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.446091,34.251896
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.402596,34.280895
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.331696,34.316994
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.339592,34.342693
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.36689,34.326717
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.33609,34.316692
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.319595,34.325893
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.361694,34.290794
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.453995,34.254894
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.380249,34.319897
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.415894,34.276295
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.383591,34.289993
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.375809,34.319859
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.350189,34.301395
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.389191,34.348595
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.402695,34.286594
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.35849,34.291393
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.445793,34.242893
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.353691,34.300194
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.36599,34.298294
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.370689,34.298893
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.386292,34.298492
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.394958,34.314606
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.328194,34.319294
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.324394,34.320194
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.353088,34.310394
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.405495,34.278393
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.386391,34.287594
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.339989,34.316093
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.380692,34.343494
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.443291,34.245094
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.348793,34.340195
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.410889,34.284992
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.357468,34.299149
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.361694,34.297794
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.383293,34.298893
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.411995,34.275696
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.398689,34.298794
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.357193,34.348694
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.368095,34.289192
TX,Blue Summit,2012,6,9.0,GE Wind,1500,-99.342392,34.312794
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.433189,34.269794
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.406891,34.285694
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.43779,34.254093
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.379395,34.289696
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.457695,34.258095
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.341095,34.354393
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.408592,34.277493
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.438095,34.269295
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.34359,34.341995
TX,Blue Summit,2012,56,89.6,GE Wind,1600,-99.341888,34.287594
TX,Blue Summit,2012,23,36.8,GE Wind,1600,-99.386292,34.348793
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.506889,40.081493
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.49369,40.090694
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.513893,40.078693
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.48069,40.099392
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.491295,40.087791
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.513992,40.083893
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.469894,40.095493
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.486694,40.100391
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.476891,40.072094
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.49379,40.110394
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.484093,40.077892
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.509995,40.093193
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.499596,40.096092
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.479996,40.084393
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.495895,40.069794
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.50209,40.076591
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.480789,40.074593
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.518593,40.093494
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.49659,40.094193
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.515594,40.087894
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.498695,40.073395
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.488091,40.084393
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.477089,40.095192
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.471191,40.083694
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.513489,40.096394
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.474594,40.069592
MO,Bluegrass Ridge,2007,27,56.7,Suzlon,2100,-94.470192,40.068893
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.565208,36.57555
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.633133,36.519703
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.590431,36.554623
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.567307,36.597118
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.579201,36.55426
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.600822,36.553486
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.562859,36.564274
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.58638,36.519234
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.597137,36.553516
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.597336,36.50518
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.601021,36.505188
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.636559,36.51862
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.588455,36.577896
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.604706,36.505196
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.583839,36.565971
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.581429,36.608105
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.582924,36.531361
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.598938,36.566185
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.597717,36.527142
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.56498,36.550011
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.591354,36.53141
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.57412,36.586426
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.57901,36.519199
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.580162,36.577251
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.59201,36.566013
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.573814,36.51923
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.582695,36.51923
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.627815,36.520477
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.583008,36.554462
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.551086,36.581661
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.554054,36.583496
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.569672,36.575588
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.573723,36.574886
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.62413,36.520573
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.58918,36.607914
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.579269,36.566002
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.601456,36.527119
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.606194,36.550602
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.587982,36.541615
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.586746,36.55463
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.543472,36.581154
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.568817,36.550323
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.608391,36.505203
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.584755,36.57782
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.616768,36.520657
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.585175,36.608032
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.606316,36.566139
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.580429,36.541557
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.587234,36.531364
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.592163,36.577942
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.60936,36.527176
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.610001,36.566116
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.570992,36.597023
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.570435,36.586502
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.620445,36.520569
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.561249,36.550106
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.590065,36.519211
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.566284,36.563164
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.547455,36.581131
OK,Bluestem,2016,60,198.0,Vestas,3300,-100.605148,36.527168
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.952477,40.350945
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.01416,40.303818
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.870354,40.319088
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.02166,40.317585
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.007797,40.33947
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.929451,40.311646
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.950523,40.305016
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.894402,40.34354
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.85688,40.329025
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.002876,40.332253
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.897385,40.347141
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.016289,40.317436
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.013695,40.339554
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.964645,40.320652
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.931526,40.302898
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.945755,40.34079
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.921394,40.292618
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.89872,40.329334
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.912354,40.306042
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.887993,40.33276
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.914047,40.31842
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.930084,40.329708
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.00296,40.307407
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.94149,40.340057
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.906044,40.299965
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.936501,40.319698
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.86882,40.314686
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.940262,40.298977
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.888107,40.343723
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.925728,40.300526
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.970985,40.300476
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.947731,40.350716
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.875572,40.343727
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.957184,40.35099
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.934776,40.329803
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.94458,40.299915
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.947212,40.327881
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.964615,40.331989
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.921379,40.298431
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.867256,40.325947
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.999702,40.319866
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.99231,40.319897
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.98793,40.318901
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.968925,40.296555
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.015656,40.343029
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.960388,40.331066
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.994072,40.332893
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.984978,40.31562
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.984108,40.333351
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.949234,40.300892
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.951462,40.33865
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.968628,40.333115
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.91272,40.314381
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.98925,40.333042
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-85.009453,40.303764
IN,Bluff Point,2017,57,119.7,GE Wind,2100,-84.892517,40.332977
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.588791,33.508793
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.541992,33.509094
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.625694,33.477795
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.538094,33.547592
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.580505,33.503635
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.595993,33.505295
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.635193,33.480095
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.559593,33.557495
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.582588,33.476192
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.556793,33.529194
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.523788,33.556095
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.55719,33.565594
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.56739,33.496994
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.528992,33.533993
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.56649,33.468395
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.596992,33.482796
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.545494,33.541794
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.569992,33.477795
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.559189,33.538094
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.573395,33.467194
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.575989,33.467293
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.614594,33.486794
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.535995,33.509792
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.577789,33.475594
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.526794,33.554695
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.545891,33.502594
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.657692,33.483692
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.559845,33.506905
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.573891,33.477795
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.554489,33.500294
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.563393,33.496796
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.614395,33.476192
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.548294,33.541695
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.528389,33.542694
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.575356,33.500843
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.56089,33.497295
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.633095,33.482895
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.619095,33.483894
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.550972,33.50214
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.577591,33.493095
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.563393,33.506294
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.564194,33.536694
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.616989,33.475796
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.540588,33.546993
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.550293,33.492596
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.647789,33.483494
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.604393,33.480694
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.638596,33.473194
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.591888,33.485092
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.640289,33.486595
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.55249,33.530293
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.52639,33.534595
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.560493,33.529594
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.645195,33.484394
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.593491,33.509396
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.560493,33.485493
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.603691,33.505592
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.547066,33.490749
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.65139,33.483295
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.622589,33.471493
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.654991,33.484295
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.631195,33.473995
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.600891,33.503994
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.561493,33.537292
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.594589,33.485092
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.55455,33.565975
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.56839,33.487595
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.557091,33.497993
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.60099,33.482395
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.63739,33.478493
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.618195,33.470795
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.566292,33.505093
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.517593,33.533894
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.57029,33.496796
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.538658,33.509731
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.524292,33.544193
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.583389,33.501293
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.641891,33.468994
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.548447,33.502644
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.62149,33.478493
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.533394,33.509792
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.522896,33.535095
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.662292,33.484695
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.56179,33.556393
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.60849,33.486095
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.564095,33.485695
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.548195,33.529995
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.54509,33.531296
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.556496,33.509693
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.590492,33.500793
TX,Bobcat Bluff,2012,100,150.0,GE Wind,1500,-98.645294,33.475594
